Hour_simulation,External temperture (ºC),Indoor_temperature.FF_θair(ºC),Indoor_temperature.Set-point_θair(ºC),Heating_thermal_load(kW),Cooling_thermal_load(kW)
5170,29.4,32.63,24,0,148.7
5171,29.4,32.83,24,0,155.27
5172,30,33.08,24,0,165.63
5173,31.1,33.4,24,0,179.24
5174,31.1,33.64,24,0,185.47
5175,32.2,33.94,24,0,196.04
5176,31.7,34.12,24,0,196.99
5177,31.7,34.23,24,0,193.19
5178,30,34.16,24,0,176.7
5179,27.8,34.02,24,0,157.97
5180,27.2,33.98,24,0,148.41
5181,26.7,33.94,24,0,140.29
5182,25.6,33.76,25.14,0,0
5183,25,33.65,25.13,0,0
5184,24.4,33.53,25.12,0,0
5185,24.4,33.43,25.12,0,0
5186,22.8,33.28,25.07,0,0
5187,22.2,33.14,25.03,0,0
5188,21.1,32.98,24.97,0,0
5189,21.1,32.84,24.93,0,0
5190,21.1,32.71,24.9,0,0
5191,23.9,32.54,24,0,96.53
5192,27.2,33.08,24,0,133.98
5193,29.4,33.47,24,0,156.99
5194,31.1,33.83,24,0,175.1
5195,33.3,34.26,24,0,196.3
5196,32.8,34.45,24,0,198.83
5197,33.3,34.74,24,0,208.06
5198,33.3,34.99,24,0,212.97
5199,33.9,35.27,24,0,220.62
5200,33.9,35.45,24,0,219.94
5201,33.3,35.56,24,0,214.61
5202,32.2,35.58,24,0,204.38
5203,28.3,35.28,24,0,171.91
5204,27.2,35.17,24,0,157.81
5205,27.2,35.16,24,0,151.94
5206,26.1,35.01,25.26,0,0
5207,25,34.88,25.25,0,0
5208,23.3,34.71,25.2,0,0
5209,23.3,34.58,25.18,0,0
5210,23.3,34.45,25.17,0,0
5211,22.8,34.31,25.14,0,0
5212,21.7,34.14,25.09,0,0
5213,21.1,33.98,25.03,0,0
5214,21.7,33.85,25.02,0,0
5215,22.2,33.41,24,0,91.04
5216,24.4,33.78,24,0,118.72
5217,25.6,33.96,24,0,129.89
5218,29,34.4,24,0,158.3
5219,31.1,34.77,24,0,178.5
5220,32.2,35.07,24,0,191.81
5221,33.3,35.39,24,0,204.44
5222,31.7,35.45,24,0,198.16
5223,28.3,35.28,24,0,176.28
5224,22.2,34.71,24,0,127.98
5225,22.8,34.66,24,0,122.97
5226,20,34.29,24,0,95.68
5227,21.1,34.27,24,0,96.33
5228,21.7,34.2,24,0,93.74
5229,20.6,33.98,24,0,80.7
5230,19.4,34.12,24.67,0,0
5231,20,33.97,24.63,0,0
5232,18.9,33.77,24.55,0,0
5233,19.4,33.61,24.51,0,0
5234,19.4,33.45,24.45,0,0
5235,20,33.31,24.42,0,0
5236,17.2,33.06,24.29,0,0
5237,16.7,32.86,24.19,0,0
5238,20,32.78,24.22,0,0
5239,20.6,32.3,24,0,0
5240,22.2,32.6,24,0,59.79
5241,25,32.93,24,0,87.56
5242,27.2,33.31,24,0,115.84
5243,31.1,33.83,24,0,150.98
5244,32.8,34.21,24,0,172.11
5245,32.2,34.4,24,0,177.5
5246,33.9,34.82,24,0,198.05
5247,33.3,34.94,24,0,195.82
5248,32.8,35.09,24,0,196.01
5249,30.6,35,24,0,179.83
5250,30,35.03,24,0,173.57
5251,27.8,34.87,24,0,154.87
5252,24.4,34.53,24,0,125.97
5253,22.2,34.26,24,0,104.8
5254,22.2,34.36,24.94,0,0
5255,21.7,34.2,24.9,0,0
5256,21.7,34.06,24.87,0,0
5257,21.1,33.9,24.82,0,0
5258,19.4,33.7,24.73,0,0
5259,18.9,33.52,24.66,0,0
5260,20,33.38,24.63,0,0
5261,17.8,33.16,24.52,0,0
5262,18.9,33.01,24.48,0,0
5263,21.1,32.59,24,0,52.23
5264,23.9,33,24,0,87.53
5265,26.1,33.31,24,0,110.66
5266,27.8,33.62,24,0,131.46
5267,30.6,34.1,24,0,161.88
5268,31.7,34.41,24,0,176.91
5269,32.2,34.74,24,0,191.67
5270,33.3,35.07,24,0,205.29
5271,31.7,35.14,24,0,198.49
5272,32.2,35.32,24,0,201.01
5273,31.1,35.32,24,0,190.23
5274,26.7,34.98,24,0,157.22
5275,26.1,34.89,24,0,145.57
5276,22.8,34.53,24,0,116.52
5277,22.2,34.38,24,0,105.54
5278,21.7,34.47,24.93,0,0
5279,20,34.27,24.85,0,0
5280,18.3,34.05,24.74,0,0
5281,18.9,33.89,24.69,0,0
5282,18.9,33.72,24.63,0,0
5283,18.3,33.53,24.55,0,0
5284,18.3,33.35,24.49,0,0
5285,17.8,33.16,24.4,0,0
5286,17.2,32.96,24.31,0,0
5287,17.2,32.15,24,0,0
5288,16.1,32.05,24,0,0
5289,15.6,31.84,24,0,0
5290,15.6,31.68,24,0,0
5291,14.4,31.41,24,0,0
5292,14.4,31.25,24,0,0
5293,17.2,31.39,24,0,0
5294,17.2,31.29,24,0,0
5295,18.3,31.37,24,0,35.47
5296,18.9,31.37,24,0,41.46
5297,18.9,31.32,24,0,42.89
5298,18.9,31.21,24,0,40.11
5299,18.3,31.04,24,0,0
5300,17.2,30.82,24,0,0
5301,16.7,30.64,24,0,0
5302,15.6,30.81,24.05,0,0
5303,12.8,30.54,23.87,0,0
5304,13.3,30.35,23.76,0,0
5305,13.9,30.17,23.66,0,0
5306,13.9,29.98,23.55,0,0
5307,14.4,29.81,23.46,0,0
5308,13.9,29.61,23.34,0,0
5309,13.3,29.41,23.21,0,0
5310,13.9,29.24,23.12,0,0
5311,15.6,28.63,23,71.26,0
5312,15,28.62,23.11,63.44,0
5313,15.6,28.59,23.19,57.43,0
5314,18.3,28.9,23.62,27.31,0
5315,21.7,29.31,24,0,0
5316,22.8,29.55,24,0,0
5317,22.8,29.68,24,0,46.12
5318,25,30,24,0,70.47
5319,26.1,30.3,24,0,91.12
5320,26.1,30.44,24,0,98.18
5321,21.7,30.05,24,0,66.46
5322,20,29.86,24,0,53.12
5323,17.2,29.53,24,0,0
5324,17.2,29.43,24,0,0
5325,16.1,29.22,24,0,0
5326,15.6,29.36,24.09,0,0
5327,15.6,29.2,24,0,0
5328,15.6,29.04,23.9,0,0
5329,15,28.87,23.79,0,0
5330,14.4,28.69,23.68,0,0
5331,14.4,28.52,23.57,0,0
5332,12.8,28.31,23.42,0,0
5333,13.3,28.14,23.31,0,0
5334,13.9,27.99,23.22,0,0
5335,15,27.44,23.05,67.31,0
5336,17.8,27.86,23.56,31.28,0
5337,20.6,28.19,23.98,1.55,0
5338,22.8,28.54,24,0,0
5339,25,28.94,24,0,60.68
5340,26.7,29.29,24,0,84.83
5341,28.3,29.68,24,0,108.89
5342,29.4,30.05,24,0,128.37
5343,29.4,30.29,24,0,137.34
5344,28.3,30.4,24,0,135.81
5345,26.7,30.37,24,0,124.97
5346,27.2,30.53,24,0,128.34
5347,23.9,30.28,24,0,102.69
5348,22.8,30.19,24,0,91.6
5349,21.7,30.08,24,0,80.47
5350,20.6,29.95,24.61,0,0
5351,20.6,29.85,24.57,0,0
5352,18.3,29.67,24.46,0,0
5353,17.2,29.5,24.36,0,0
5354,18.9,29.42,24.34,0,0
5355,18.3,29.28,24.26,0,0
5356,16.1,29.08,24.12,0,0
5357,16.7,28.95,24.06,0,0
5358,16.1,28.79,23.96,0,0
5359,18.9,28.54,24,0,0
5360,22.8,29.1,24,0,52.37
5361,23.3,29.29,24,0,66.28
5362,25,29.64,24,0,89.6
5363,27.8,30.09,24,0,118.13
5364,28.3,30.37,24,0,130.97
5365,29.4,30.72,24,0,147.46
5366,30,31.02,24,0,158.45
5367,30,31.27,24,0,165.23
5368,30,31.46,24,0,167.24
5369,30,31.62,24,0,167.02
5370,28.9,31.66,24,0,157.85
5371,25.6,31.42,24,0,130.8
5372,23.9,31.28,24,0,114.18
5373,21.7,31.06,24,0,93.88
5374,20,30.97,24.77,0,0
5375,18.9,30.81,24.68,0,0
5376,17.8,30.64,24.59,0,0
5377,16.7,30.45,24.48,0,0
5378,16.1,30.28,24.37,0,0
5379,15.6,30.1,24.27,0,0
5380,16.1,29.94,24.19,0,0
5381,15,29.75,24.06,0,0
5382,15.6,29.6,23.98,0,0
5383,17.2,29.14,23.97,2.14,0
5384,19.4,29.48,24,0,0
5385,21.7,29.78,24,0,55.02
5386,23.3,30.04,24,0,75.03
5387,27.8,30.62,24,0,114.58
5388,28.3,30.9,24,0,129.09
5389,23,30.57,24,0,97.93
5390,20.6,30.47,24,0,87.1
5391,25,30.83,24,0,110.96
5392,25,30.96,24,0,114.81
5393,23,30.77,24,0,96.42
5394,22.2,30.69,24,0,87.11
5395,20.6,30.51,24,0,72.29
5396,20,30.39,24,0,64.01
5397,20,30.33,24,0,60.23
5398,19.4,30.32,24.45,0,0
5399,17.8,30.15,24.35,0,0
5400,17.8,30,24.28,0,0
5401,17.8,29.87,24.21,0,0
5402,17.8,29.73,24.14,0,0
5403,17.8,29.59,24.07,0,0
5404,18.3,29.47,24.02,0,0
5405,17.2,29.31,23.92,0,0
5406,16.7,29.16,23.84,0,0
5407,17.8,28.75,23.86,9.92,0
5408,19.4,29.05,24,0,0
5409,21.1,29.29,24,0,40.18
5410,21.7,29.38,24,0,49.32
5411,23.9,29.76,24,0,77.42
5412,23.3,29.79,24,0,77.65
5413,24.4,29.98,24,0,88.68
5414,22.8,29.96,24,0,84.72
5415,23.3,30.09,24,0,90.84
5416,25,30.26,24,0,99.97
5417,21.7,30.03,24,0,79.19
5418,21.1,29.98,24,0,73.43
5419,20,29.83,24,0,61.49
5420,17.2,29.5,24,0,38.35
5421,18.3,29.5,24,0,41.67
5422,17.8,29.54,24.3,0,0
5423,17.2,29.39,24.21,0,0
5424,18.3,29.29,24.17,0,0
5425,18.3,29.16,24.11,0,0
5426,17.2,29,24.01,0,0
5427,17.2,28.87,23.94,0,0
5428,16.1,28.7,23.83,0,0
5429,16.1,28.56,23.74,0,0
5430,16.1,28.41,23.66,0,0
5431,18.3,28.12,23.75,17.96,0
5432,20,28.47,24,0,0
5433,23.3,28.88,24,0,47.08
5434,24.4,29.13,24,0,66.27
5435,25.6,29.44,24,0,86.49
5436,25.6,29.65,24,0,97.97
5437,25,29.79,24,0,102.76
5438,18.9,29.24,24,0,58.31
5439,21.7,29.48,24,0,74.91
5440,20,29.4,24,0,67.8
5441,20,29.37,24,0,64.26
5442,19.4,29.29,24,0,57.51
5443,20,29.29,24,0,57.56
5444,18.3,29.08,24,0,42.65
5445,17.8,28.96,24,0,35.75
5446,16.7,28.98,24.23,0,0
5447,16.1,28.82,24.13,0,0
5448,16.1,28.67,24.04,0,0
5449,16.7,28.55,23.97,0,0
5450,15.6,28.38,23.86,0,0
5451,15,28.21,23.75,0,0
5452,13.3,28,23.59,0,0
5453,12.8,27.82,23.46,0,0
5454,12.8,27.64,23.34,0,0
5455,16.1,27.26,23.31,49.29,0
5456,18.3,27.66,23.79,15.24,0
5457,20.6,27.98,24,0,0
5458,22.2,28.22,24,0,0
5459,22.2,28.38,24,0,47.27
5460,23.9,28.75,24,0,73.3
5461,25.6,29.15,24,0,99.19
5462,25.6,29.38,24,0,109.26
5463,25,29.54,24,0,114.2
5464,26.1,29.73,24,0,120.29
5465,22.2,29.46,24,0,92.88
5466,22.2,29.48,24,0,90.13
5467,19.4,29.2,24,0,66.04
5468,16.7,28.88,24,0,42
5469,17.2,28.83,24,0,39.87
5470,16.1,28.87,24.32,0,0
5471,14.4,28.67,24.17,0,0
5472,15,28.53,24.08,0,0
5473,15,28.37,23.98,0,0
5474,15,28.22,23.88,0,0
5475,15,28.06,23.78,0,0
5476,13.3,27.86,23.63,0,0
5477,11.7,27.64,23.46,0,0
5478,12.2,27.47,23.34,0,0
5479,15,27,23.2,56.58,0
5480,18.3,27.47,23.75,17.45,0
5481,21.7,27.89,24,0,0
5482,22.8,28.17,24,0,40.99
5483,25,28.56,24,0,68.97
5484,27.2,28.99,24,0,96.77
5485,27.2,29.24,24,0,109.15
5486,28.3,29.58,24,0,125.89
5487,28.3,29.81,24,0,133.7
5488,28.3,30,24,0,137.44
5489,27.8,30.09,24,0,133.95
5490,26.7,30.1,24,0,126.01
5491,23.3,29.84,24,0,99.35
5492,23.3,29.86,24,0,95.59
5493,20,29.55,24,0,69.18
5494,18.9,29.48,24.55,0,0
5495,18.9,29.36,24.49,0,0
5496,18.3,29.23,24.42,0,0
5497,17.8,29.08,24.33,0,0
5498,17.2,28.94,24.24,0,0
5499,17.2,28.8,24.17,0,0
5500,15.6,28.62,24.04,0,0
5501,15,28.45,23.93,0,0
5502,15.6,28.32,23.85,0,0
5503,18.3,28.04,23.93,4.83,0
5504,21.1,28.51,24,0,0
5505,23.9,28.89,24,0,63.82
5506,26.7,29.36,24,0,95.73
5507,30,29.91,24,0,129.86
5508,30,30.21,24,0,142.29
5509,31.1,30.62,24,0,161.23
5510,32.2,31.02,24,0,177.59
5511,32.2,31.33,24,0,185.75
5512,31.7,31.53,24,0,185.58
5513,31.7,31.7,24,0,183.68
5514,27.8,31.5,24,0,155.58
5515,25.6,31.34,24,0,134.81
5516,22.2,31.04,24,0,105.71
5517,22.8,31.07,24,0,103.75
5518,23.3,30.99,24.91,0,0
5519,21.7,30.85,24.85,0,0
5520,21.1,30.73,24.8,0,0
5521,20.6,30.61,24.75,0,0
5522,20,30.48,24.69,0,0
5523,19.4,30.34,24.62,0,0
5524,20,30.23,24.59,0,0
5525,19.4,30.1,24.52,0,0
5526,19.4,29.98,24.47,0,0
5527,22.2,29.89,24,0,58.26
5528,26.7,30.56,24,0,106.59
5529,30,31.07,24,0,138.44
5530,31.7,31.51,24,0,161.66
5531,32.8,31.97,24,0,183.25
5532,34.4,32.44,24,0,203.25
5533,34.4,32.78,24,0,212.35
5534,34.4,33.1,24,0,219.25
5535,32.8,33.14,24,0,206.05
5536,27.8,32.85,24,0,171.3
5537,27.2,32.87,24,0,162.55
5538,26.7,32.87,24,0,153.09
5539,24.4,32.66,24,0,130.61
5540,22.2,32.42,24,0,108.79
5541,22.8,32.42,24,0,106.41
5542,21.7,32.36,24.89,0,0
5543,21.1,32.22,24.85,0,0
5544,21.1,32.09,24.81,0,0
5545,18.9,31.9,24.7,0,0
5546,20.6,31.8,24.7,0,0
5547,20.6,31.68,24.66,0,0
5548,20.6,31.55,24.62,0,0
5549,20,31.41,24.56,0,0
5550,20,31.28,24.52,0,0
5551,22.8,31.13,24,0,64.71
5552,25.6,31.62,24,0,100.98
5553,29.4,32.12,24,0,134.44
5554,30,32.41,24,0,148.32
5555,30,32.56,24,0,151.65
5556,31.1,32.96,24,0,171.62
5557,31.1,33.24,24,0,181.74
5558,27,32.97,24,0,151.39
5559,25.6,32.9,24,0,138.99
5560,25.6,32.92,24,0,135.07
5561,25.6,32.99,24,0,135
5562,24.4,32.86,24,0,120.91
5563,24,32.8,24,0,112.83
5564,22.2,32.59,24,0,95.67
5565,21.7,32.48,24,0,87.33
5566,21.7,32.51,24.74,0,0
5567,18.9,32.3,24.62,0,0
5568,17.8,32.11,24.52,0,0
5569,20.6,32.03,24.54,0,0
5570,18.3,31.83,24.43,0,0
5571,19.4,31.71,24.4,0,0
5572,18.9,31.55,24.33,0,0
5573,18.9,31.41,24.27,0,0
5574,17.8,31.23,24.19,0,0
5575,21.1,30.96,24,0,0
5576,23.9,31.42,24,0,72.55
5577,26.1,31.76,24,0,97.54
5578,26.7,32.01,24,0,113.47
5579,27.2,32.24,24,0,126.16
5580,28.3,32.55,24,0,143.24
5581,29.4,32.87,24,0,159.58
5582,30,33.17,24,0,172.46
5583,30.6,33.44,24,0,181.81
5584,31.1,33.65,24,0,185.56
5585,28.9,33.56,24,0,168.69
5586,27.8,33.5,24,0,155.38
5587,25.6,33.31,24,0,135.12
5588,24.4,33.19,24,0,121.51
5589,24.4,33.16,24,0,116.43
5590,21.7,33,24.89,0,0
5591,21.7,32.87,24.86,0,0
5592,20.6,32.71,24.8,0,0
5593,20,32.55,24.74,0,0
5594,20,32.41,24.69,0,0
5595,17.8,32.19,24.57,0,0
5596,17.8,32.03,24.5,0,0
5597,18.3,31.88,24.44,0,0
5598,18.3,31.73,24.38,0,0
5599,20,31.29,24,0,38.04
5600,20.6,31.47,24,0,56.37
5601,21.7,31.59,24,0,67.65
5602,24.4,32,24,0,98.98
5603,26.7,32.34,24,0,121.78
5604,27.8,32.62,24,0,137.05
5605,27.8,32.81,24,0,144.84
5606,27.2,32.93,24,0,146.58
5607,27.2,33.03,24,0,147.32
5608,27.2,33.07,24,0,143.37
5609,21.1,32.5,24,0,96.75
5610,21.1,32.41,24,0,90.14
5611,20.6,32.28,24,0,80.9
5612,20,32.13,24,0,71.49
5613,19.4,31.97,24,0,62.48
5614,18.9,32.08,24.52,0,0
5615,20,31.97,24.49,0,0
5616,17.8,31.76,24.38,0,0
5617,17.2,31.58,24.29,0,0
5618,16.1,31.38,24.17,0,0
5619,16.1,31.2,24.08,0,0
5620,16.1,31.03,24,0,0
5621,15,30.82,23.87,0,0
5622,13.9,30.6,23.74,0,0
5623,17.8,30.13,23.82,12.79,0
5624,20,30.51,24,0,0
5625,19.4,30.47,24,0,0
5626,20,30.47,24,0,0
5627,21.1,30.66,24,0,51.84
5628,23.3,30.99,24,0,77.82
5629,25,31.35,24,0,103.45
5630,26.7,31.67,24,0,122.37
5631,27.8,31.95,24,0,137.15
5632,28.3,32.14,24,0,143.69
5633,28.9,32.3,24,0,147.85
5634,27.8,32.29,24,0,139.13
5635,23.3,31.89,24,0,104.53
5636,22.2,31.76,24,0,92.35
5637,21.7,31.66,24,0,84.46
5638,18.9,31.57,24.61,0,0
5639,20,31.46,24.59,0,0
5640,20,31.33,24.54,0,0
5641,19.4,31.18,24.47,0,0
5642,18.9,31.03,24.4,0,0
5643,17.2,30.83,24.29,0,0
5644,17.8,30.7,24.23,0,0
5645,16.7,30.51,24.13,0,0
5646,16.7,30.36,24.05,0,0
5647,19.4,30.01,24,0,0
5648,24.4,30.68,24,0,69.19
5649,27.2,31.09,24,0,99.38
5650,30,31.58,24,0,130.87
5651,31.7,32.01,24,0,154.91
5652,32.2,32.36,24,0,170.64
5653,31.7,32.65,24,0,180.1
5654,32.2,33,24,0,193.41
5655,32.2,33.27,24,0,199.89
5656,32.2,33.48,24,0,201.51
5657,31.1,33.5,24,0,189.24
5658,28.9,33.39,24,0,170.19
5659,27.8,33.34,24,0,157
5660,27,33.29,24,0,146.49
5661,27.2,33.33,24,0,143.26
5662,25.6,33.08,25.13,0,0
5663,24.4,32.96,25.11,0,0
5664,27.2,32.95,25.2,0,0
5665,23.3,32.77,25.11,0,0
5666,22.2,32.62,25.06,0,0
5667,19.4,32.42,24.94,0,0
5668,19.4,32.27,24.89,0,0
5669,18.3,32.08,24.79,0,0
5670,20,31.98,24.78,0,0
5671,23.3,31.79,24,0,83.02
5672,21.1,31.72,24,0,78.16
5673,21,31.66,24,0,74.85
5674,21.1,31.65,24,0,75.09
5675,21.7,31.7,24,0,79.84
5676,24.4,32.04,24,0,104.58
5677,25.6,32.29,24,0,119.81
5678,26.1,32.49,24,0,129.79
5679,26.7,32.64,24,0,135.35
5680,27.8,32.86,24,0,145.79
5681,27.2,32.86,24,0,139.32
5682,26.1,32.81,24,0,129.5
5683,21.1,32.32,24,0,90.11
5684,17.8,31.91,24,0,61.2
5685,17.2,31.71,24,0,50.35
5686,16.7,31.92,24.47,0,0
5687,15,31.69,24.33,0,0
5688,17.2,31.57,24.3,0,0
5689,17.8,31.42,24.24,0,0
5690,17.2,31.25,24.15,0,0
5691,16.1,31.05,24.04,0,0
5692,17.2,30.91,23.99,0,0
5693,16.1,30.72,23.88,0,0
5694,15.6,30.53,23.78,0,0
5695,18.3,30.08,23.87,9.39,0
5696,21.7,30.57,24,0,0
5697,25.6,31.05,24,0,73.4
5698,28.9,31.55,24,0,109.72
5699,30.6,31.96,24,0,135.09
5700,31.7,32.39,24,0,159.03
5701,32.2,32.73,24,0,173.72
5702,33.3,33.11,24,0,190.44
5703,33.3,33.39,24,0,197.86
5704,33.3,33.61,24,0,200.79
5705,32.8,33.74,24,0,196.67
5706,28.9,33.49,24,0,167.05
5707,26.1,33.27,24,0,142.27
5708,23.9,33.05,24,0,121.39
5709,21.7,32.8,24,0,100.11
5710,23.3,32.9,24.96,0,0
5711,20.6,32.71,24.86,0,0
5712,20,32.55,24.8,0,0
5713,21.1,32.44,24.78,0,0
5714,20.6,32.3,24.73,0,0
5715,17.8,32.07,24.6,0,0
5716,17.8,31.91,24.53,0,0
5717,16.7,31.71,24.42,0,0
5718,16.7,31.54,24.34,0,0
5719,20.6,31.22,24,0,42.45
5720,23.3,31.66,24,0,78.49
5721,26.7,32.09,24,0,109.79
5722,30,32.62,24,0,144.44
5723,31.7,33.03,24,0,166.5
5724,32.8,33.41,24,0,184.23
5725,33.9,33.82,24,0,202.51
5726,33.9,34.02,24,0,203.8
5727,32.2,34.11,24,0,197.23
5728,31.7,34.25,24,0,195.33
5729,32.2,34.39,24,0,194.3
5730,28.3,34.14,24,0,165.06
5731,26.7,34,24,0,147.98
5732,25,33.83,24,0,130.74
5733,24.4,33.74,24,0,121.07
5734,23.3,33.67,25,0,0
5735,23.3,33.55,24.99,0,0
5736,21.7,33.38,24.93,0,0
5737,21.7,33.25,24.9,0,0
5738,20.6,33.08,24.83,0,0
5739,20,32.92,24.77,0,0
5740,20,32.77,24.72,0,0
5741,17.2,32.53,24.58,0,0
5742,18.3,32.39,24.54,0,0
5743,19.4,31.84,24,0,43.74
5744,21.7,32.21,24,0,75.73
5745,22.8,32.37,24,0,89.3
5746,26.1,32.79,24,0,119.19
5747,28.3,33.18,24,0,143.92
5748,30.6,33.63,24,0,169.76
5749,31.1,33.86,24,0,177.26
5750,30.6,34.03,24,0,179.97
5751,31.7,34.31,24,0,190.21
5752,30,34.32,24,0,180.39
5753,27.8,34.16,24,0,159.88
5754,27.2,34.15,24,0,152.02
5755,24.4,33.87,24,0,126.69
5756,20,33.39,24,0,89.94
5757,21.1,33.37,24,0,90.4
5758,18.9,33.42,24.74,0,0
5759,21.1,33.32,24.75,0,0
5760,20,33.14,24.68,0,0
5761,19.4,32.97,24.61,0,0
5762,18.3,32.78,24.52,0,0
5763,17.8,32.6,24.44,0,0
5764,17.8,32.43,24.37,0,0
5765,17.2,32.24,24.28,0,0
5766,16.7,32.05,24.18,0,0
5767,18.9,31.52,24,0,0
5768,23.9,32.15,24,0,73.2
5769,26.1,32.49,24,0,99.54
5770,28.9,32.96,24,0,132.5
5771,31.1,33.4,24,0,158.57
5772,32.2,33.74,24,0,175.41
5773,32.2,34.02,24,0,185.72
5774,32.8,34.33,24,0,197.67
5775,31.7,34.47,24,0,195.44
5776,30,34.44,24,0,182.51
5777,28.3,34.36,24,0,167.77
5778,27.2,34.29,24,0,154.82
5779,23.3,33.9,24,0,121.53
5780,22.2,33.72,24,0,107.08
5781,21.7,33.59,24,0,97.2
5782,20,33.62,24.81,0,0
5783,20,33.47,24.76,0,0
5784,18.9,33.28,24.68,0,0
5785,17.2,33.06,24.56,0,0
5786,15.6,32.82,24.43,0,0
5787,15,32.6,24.31,0,0
5788,13.9,32.36,24.17,0,0
5789,13.3,32.12,24.04,0,0
5790,12.8,31.89,23.9,0,0
5791,15,31.07,23.72,19.85,0
5792,16.7,31.32,24,0,0
5793,18.3,31.48,24,0,0
5794,20.6,31.76,24,0,56.81
5795,22.2,31.98,24,0,76.09
5796,23.9,32.25,24,0,96.52
5797,26.7,32.66,24,0,124.91
5798,27.8,32.93,24,0,140.1
5799,25.6,32.84,24,0,127.51
5800,20,32.27,24,0,83.1
5801,25.6,32.73,24,0,116.55
5802,22.2,32.42,24,0,91.93
5803,19.4,32.08,24,0,67.33
5804,19.4,31.97,24,0,62.22
5805,20,31.92,24,0,62.03
5806,19.4,31.99,24.48,0,0
5807,19.4,31.85,24.42,0,0
5808,16.7,31.62,24.28,0,0
5809,15,31.39,24.15,0,0
5810,16.1,31.24,24.08,0,0
5811,15,31.03,23.96,0,0
5812,15.6,30.86,23.88,0,0
5813,15,30.66,23.76,0,0
5814,15,30.48,23.67,0,0
5815,16.7,29.88,23.61,27.83,0
5816,18.3,30.16,24,0,0
5817,20,30.33,24,0,0
5818,22.2,30.64,24,0,51.03
5819,24.4,30.99,24,0,78.53
5820,25.6,31.3,24,0,100.13
5821,26.1,31.44,24,0,107.36
5822,26.1,31.49,24,0,107.41
5823,25.6,31.61,24,0,112.16
5824,26.1,31.68,24,0,113.69
5825,23.9,31.51,24,0,97.08
5826,22.8,31.4,24,0,87.12
5827,20.6,31.15,24,0,68.7
5828,20,31.02,24,0,60.95
5829,17.8,30.73,24,0,42.12
5830,16.9,30.85,24.32,0,0
5831,16.1,30.66,24.21,0,0
5832,15.2,30.46,24.09,0,0
5833,14.3,30.26,23.97,0,0
5834,13.4,30.04,23.83,0,0
5835,12.6,29.82,23.68,0,0
5836,11.7,29.59,23.53,0,0
5837,9.4,29.31,23.32,0,0
5838,10,29.1,23.18,0,0
5839,13.9,28.44,23,70.98,0
5840,16.7,28.83,23.51,35.15,0
5841,18.9,29.12,23.9,7.22,0
5842,22.2,29.58,24,0,0
5843,23.3,29.88,24,0,58.47
5844,26.1,30.37,24,0,94.08
5845,27.8,30.75,24,0,117.27
5846,27.8,30.98,24,0,128.19
5847,29.4,31.36,24,0,147.67
5848,28.9,31.49,24,0,147.74
5849,29.4,31.66,24,0,151.43
5850,26.1,31.45,24,0,127.21
5851,20.6,30.94,24,0,84.64
5852,18.9,30.71,24,0,66.99
5853,17.8,30.51,24,0,53.46
5854,17.8,30.65,24.5,0,0
5855,17.8,30.5,24.42,0,0
5856,16.7,30.32,24.32,0,0
5857,16.7,30.16,24.23,0,0
5858,15,29.95,24.1,0,0
5859,14.4,29.76,23.98,0,0
5860,14.4,29.58,23.87,0,0
5861,13.3,29.37,23.73,0,0
5862,13.9,29.2,23.63,0,0
5863,17.2,28.79,23.67,23.71,0
5864,19.4,29.2,24,0,0
5865,22.2,29.6,24,0,46.97
5866,25.6,30.12,24,0,85.8
5867,28.3,30.6,24,0,117.36
5868,30.6,31.09,24,0,146.57
5869,31.7,31.51,24,0,166.93
5870,32.2,31.86,24,0,179.77
5871,30.6,32.03,24,0,179.67
5872,31.7,32.32,24,0,187.16
5873,28.9,32.21,24,0,166.24
5874,27.8,32.19,24,0,154.57
5875,23.9,31.86,24,0,122.12
5876,20.6,31.52,24,0,93.01
5877,18.3,31.21,24,0,70.01
5878,18.9,31.38,24.71,0,0
5879,18.9,31.24,24.65,0,0
5880,17.2,31.04,24.53,0,0
5881,16.7,30.87,24.43,0,0
5882,20,30.81,24.46,0,0
5883,15,30.52,24.25,0,0
5884,15,30.34,24.15,0,0
5885,16.1,30.2,24.08,0,0
5886,15,30,23.96,0,0
5887,18.9,29.68,24,0,0
5888,22.8,30.24,24,0,55.19
5889,25.6,30.65,24,0,86.53
5890,28.3,31.17,24,0,120.93
5891,30.6,31.63,24,0,148.15
5892,32.8,32.17,24,0,177.62
5893,32.8,32.48,24,0,187.59
5894,33.9,32.91,24,0,205.45
5895,32.8,33.09,24,0,203.33
5896,30.6,33.09,24,0,189.12
5897,30,33.15,24,0,181.47
5898,27.2,32.97,24,0,157.28
5899,23.9,32.67,24,0,127.85
5900,18.3,32.08,24,0,81.78
5901,18.3,31.95,24,0,73.1
5902,16.1,32.06,24.66,0,0
5903,17.8,31.93,24.62,0,0
5904,16.1,31.71,24.49,0,0
5905,21.7,31.71,24.58,0,0
5906,20,31.55,24.5,0,0
5907,17.8,31.34,24.38,0,0
5908,17.8,31.19,24.31,0,0
5909,17.8,31.03,24.24,0,0
5910,16.7,30.85,24.13,0,0
5911,20,30.53,24,0,0
5912,22.8,31,24,0,64.88
5913,26.1,31.45,24,0,98.26
5914,27.8,31.81,24,0,121.94
5915,29.4,32.21,24,0,145.44
5916,30,32.52,24,0,159.51
